"code","date","GPM","OPM","NIM","EBITDA","cash","account_receviable","inventory","fixed_asset","invest","liq_asset","liq_liability","leverage","revenue","mkt_value","GOR"
1735,201006,11.21,2.68,1.24,154505,425359,1621297,761697,898727,-69660,3099604,2498490,62.71,2712179,1595000,0.3334
1735,201009,9.76,2.12,0.96,205217,496727,1427454,777236,943497,-134749,2957646,2368055,62,4319978,1539000,0.238
1735,201012,10.5,2.74,0.79,280760,391306,1435559,696766,923902,-203175,2780794,2221312,60.91,5659728,1427000,0.2571
1735,201103,8.77,0.7,1.06,61601,403189,1490663,809727,930601,-30057,2917434,2340827,61.76,1313145,1310000,0.1222
1735,201106,9.16,0.94,0.08,103834,353174,1354253,745927,922700,-80180,2678450,2167807,61.14,2549956,1254000,-0.0598
1735,201109,8.41,0.4,0,164378,327589,1419435,827746,966185,-130960,2827274,2301510,62.22,3823079,926000,-0.115
1735,201112,9.68,1.51,0.43,257502,370749,1502408,731064,963293,-166928,2853985,2322661,62.08,5218566,1e+06,-0.0779
1735,201203,11.88,3.16,1.26,72074,419003,1389461,717284,928969,-14494,2744487,2210363,61.37,1133273,1014000,-0.137
1735,201206,11.87,3.03,1.04,142032,422553,1335528,727544,912510,-17917,2797226,2266722,62.01,2303989,959000,-0.0965
1735,201209,11.4,2.67,2.21,255278,504397,1320537,660149,877985,-55319,2804707,2173563,60.52,3392454,1018000,-0.1126
1735,201212,11.36,2.44,2.09,334525,425568,1501862,671693,857675,-52032,2935476,2289069,61.39,4844291,1174000,-0.0717
1735,201303,9.64,0.28,0.02,45166,397571,1339171,713936,837812,-1369,2785767,2160100,59.69,1046562,1300000,-0.0765
1735,201306,10.94,1.52,1.05,117263,321045,1399361,748997,819846,-32182,2725831,2115296,59.74,2256350,1320000,-0.0207
1735,201309,11.7,2.46,1.26,187099,232670,1496156,713773,812941,-50117,2694256,1919127,58.83,3485641,1259000,0.0275
1735,201312,11.94,2.61,1.21,250535,346806,1505595,679648,808038,-71241,2807961,2049565,59.54,4726442,1284000,-0.0243
1735,201403,11.66,1.07,-0.75,33419,200856,1357248,702501,796782,-24853,2651006,1979965,60,1003981,1310000,-0.0407
1735,201406,12.01,1.77,-0.18,81358,278405,1416653,702059,797921,-37970,2728708,2109836,62.24,2242422,1290000,-0.0062
1735,201409,12.19,1.65,0.36,141823,206694,1306936,753647,798570,-59768,2618189,1978715,60.34,3352658,1223000,-0.0382
1735,201412,12.99,2.36,1.26,229354,241564,1326721,749823,794244,-78601,2628718,1933580,58.68,4492846,1162000,-0.0494
1735,201503,17.9,4.2,2.1,60977,254160,1168260,703098,833785,-68167,2388781,1733871,55.86,881162,1247000,-0.1223
1735,201506,19.53,5.89,3.03,150269,279676,1001003,640670,805799,-93459,2113567,1492687,53.82,1835624,1147000,-0.1814
1735,201509,19.42,5.31,3.27,223395,303393,934644,579824,809421,-106342,1988002,1313632,49.95,2584000,1133000,-0.2293
1735,201512,19.97,5.85,3.57,302848,347009,882827,531069,826566,-127855,1860269,1156856,46.27,3361317,1182000,-0.2519
1735,201603,19.59,3.57,2.48,52697,436658,850327,519835,807907,-18202,1883285,1169231,46.2,637957,1341000,-0.276
1735,201606,19.46,6.19,3.06,125201,479311,897349,499346,808124,-48432,1952770,1325614,50.16,1398903,1321000,-0.2379
1735,201609,19.07,6.37,2.77,184346,521939,867483,481164,793625,-65350,1949976,1311663,49.74,2143852,1202000,-0.1703
1735,201612,18.28,5.94,2.44,234719,439118,804263,576897,794673,-138069,1918639,1321263,49.37,3007333,1227000,-0.1053
1735,201703,13.28,3.03,0.21,34460,460196,808305,516422,980495,-162419,1873496,1408761,51.71,790277,1282000,0.2388
1735,201706,12.94,2.06,0.55,80628,337632,878675,567055,968342,-183598,1863834,1352149,52.89,1537663,1267000,0.0992
1735,201709,13.53,2.78,1.52,150947,295511,957652,646224,974281,-198770,1995520,1447182,53.8,2424236,1356000,0.1308
1735,201712,14.02,3.37,1.89,225067,347871,995979,667633,954162,-208522,2074044,1493270,54.03,3325124,1913000,0.1057
1736,200803,46.82,0.25,0.71,156912,1767970,1925517,2244171,2929587,-184257,6585172,4294933,50.47,2815512,10593000,-0.0177
1736,200806,48.52,-2.55,-2.86,169760,1287226,1393321,2363186,3538850,-1120660,5930545,4728909,53.97,4844341,9101000,0.0187
1736,200809,47.84,4.06,2.22,690953,935168,3132956,2994588,3260264,-684018,8026901,5573721,55.65,8220990,6774000,0.0798
1736,200812,44.88,-0.06,-0.52,571205,1233359,2436917,2067673,3360681,-845837,6514889,4692025,52.93,12051444,3953000,0.0205
1736,200903,50.83,-6.08,-8.85,-5453,1132770,1764707,1920028,3424762,-246081,5502237,3788065,49.19,2092665,5459000,-0.2567
1736,200906,48.4,-15.82,-10.62,-68194,1271057,1549377,1810269,3383316,-337549,5152871,4499281,51.78,3554040,5163000,-0.2664
1736,200909,45.78,-4.32,-3.41,306235,1163321,2418199,2096648,3124486,-218189,6273697,5129417,55.3,6612472,5655000,-0.1957
1736,200912,46.4,0.26,-0.72,608822,1116751,2577621,2103419,3169524,-295345,6539298,4220583,53.85,10089365,9640000,-0.1628
1736,201003,47.07,-0.58,-3.48,62661,1192783,1741935,2321052,3115496,-86724,5986572,3915289,52.61,2464641,8678000,0.1778
1736,201006,46.8,-1.54,-4.72,62987,1009820,1524268,2309896,3008954,-94937,5405601,3496056,51.32,4689799,8027000,0.3196
1736,201009,45.97,0.97,-0.69,387288,1283891,2377558,2779683,3099086,-128209,6951672,4943957,57.44,7746875,9465000,0.1716
1736,201012,45.13,4.07,2.11,890620,1266342,2741332,2285362,2613773,-122305,6784315,4579076,54.81,11749608,8425000,0.1646
1736,201103,45.87,2.67,6.36,341949,1413048,2096699,2431182,2572373,-24319,6508673,3942805,50.63,2750707,9523000,0.1161
1736,201106,45.89,2.49,4.43,527942,1138378,2433810,2252367,2578736,-88415,6361910,4004978,50.9,5416946,13216000,0.155
1736,201109,45.56,5.03,5.24,840749,1235262,3554154,3350894,2581773,-53566,8819794,5927673,56.75,8930510,11280000,0.1528
1736,201112,45.38,6.56,5.65,1472763,1499192,4145199,2996192,2592073,-100697,9163514,6303547,56.45,13634144,12356000,0.1604
1736,201203,45.82,1.78,3.14,256198,1823493,3085130,2955580,2519164,-28308,8465642,5304897,53.08,3289209,18216000,0.1958
1736,201206,46.58,2.04,1.83,409582,1688163,3097167,2457306,2543336,-91114,7825563,5258809,54.46,6301469,14210000,0.1633
1736,201209,46.51,4.39,3.79,794210,1726202,3900492,3276405,2454422,-76685,9574216,6958586,59.54,10068828,15128000,0.1275
1736,201212,46.83,6.05,5.6,1547537,1740947,4977317,3161096,2425801,-290828,10454433,6985308,58.3,15320890,14828000,0.1237
1736,201303,44.67,1.37,2.42,217089,1704456,4290147,2943351,2430395,-50280,9336270,5758824,54.36,3317348,16992000,0.0086
1736,201306,43.88,-0.84,-1.15,185621,1904025,3451151,3060085,2528898,-130901,8831366,5656495,55.22,6241580,16491000,-0.0095
1736,201309,43.08,1.42,0.77,548757,2039274,4092613,3357116,2429649,-171935,9926164,6631774,58.23,9979028,18976000,-0.0089
1736,201312,43.78,4.72,5.69,1410211,1936610,5045108,3177461,2452524,-176151,10683364,6805867,54.76,15071154,15672000,-0.0163
1736,201403,44.62,6.19,7.75,463509,1892355,4654771,3042721,2439611,-34111,11561787,6136818,55.1,3662531,14705000,0.1041
1736,201406,45.47,4.91,6.22,769983,3315252,4615588,3192761,2342492,-69919,11540688,7682045,56.99,7109800,19056000,0.1391
1736,201409,46.47,6.67,6.26,1210624,5535117,5224864,3541509,2175335,-109032,14754212,10498415,62.46,11169800,22892000,0.1193
1736,201412,46.19,8.11,15.94,3739904,5096716,6451186,3702712,1991568,-188552,16194107,10030987,54.66,16551036,21622000,0.0982
1736,201503,47.53,0.97,-1.7,53253,4275699,5189033,3741788,1908606,-56173,14035987,8215166,51.72,3424578,26310000,-0.065
1736,201506,45.32,0.21,-3.18,157820,4624685,5091646,4202538,1869032,-96797,14806857,9691788,57.25,6903461,21683000,-0.029
1736,201509,44.75,1.35,0.01,533756,4690032,6458809,4689635,2074426,-288767,16829869,11509899,58.94,11138402,13467000,-0.0028
1736,201512,46.08,3.89,3.32,1293590,4998583,7279761,4739374,2135175,-367997,17912018,12287064,60.4,16974930,16052000,0.0256
1736,201603,43.97,-3.9,-1.33,37478,5025271,6045042,4593265,2233088,-170085,16485824,11111660,58.51,4412638,16082000,0.2885
1736,201606,45.38,-1.91,-0.17,285604,4333856,5935717,4684079,2286666,-296256,15942609,11333780,60.13,8692709,14319000,0.2592
1736,201609,44.64,-0.2,1.08,579805,4519232,6143637,5316862,2304721,-440601,17231634,13115193,63.33,13822051,15839000,0.2409
1736,201612,46.3,3.06,3.55,1450124,3666790,7178690,5547416,2364266,-1002451,17386152,12540929,62.01,20164515,14121000,0.1879
1736,201703,46.31,-2.35,-1.34,56620,4439790,5562088,5350747,2706138,-507844,16450557,11754813,63.73,4439534,13665000,0.0061
1736,201706,46.12,-5.15,-3.28,-76206,3526977,5989132,5263881,2801897,-519086,15810976,10971259,64.2,8486241,11613000,-0.0238
1736,201709,46.57,-3.21,-1.6,131800,3865578,6085026,5632986,2893220,-635420,16703506,11780595,64.82,13134273,11172000,-0.0498
1736,201712,47.22,0.7,0.67,711114,3388173,7253631,4871222,2883303,-893889,16507488,11209507,63.32,19494431,10868000,-0.0332
1737,200803,37.18,14.16,-4.8,44175,390766,289721,388863,3062641,-23591,2840917,213129,4.4,538885,7258000,0.3368
1737,200806,37.36,13.55,-3.39,101108,766789,211413,378926,3086422,-68296,2974518,430983,7.45,1110412,5311000,-0.0509
1737,200809,36.54,11.85,-4.74,104162,929737,198791,354186,2739911,-141268,2822539,353737,6.43,1598223,3309000,-0.0087
1737,200812,36.3,10.64,-6.45,105497,1119147,149486,322808,2775024,-192083,2603122,221957,4.6,2059819,3726000,-0.1184
1737,200903,36.89,8.4,11.19,90363,1239224,124184,267033,2775502,-25916,2581760,175596,3.93,483270,3837000,-0.1032
1737,200906,37.68,10.79,12.84,219132,1449768,147921,263682,2779203,-44925,2709216,214292,4.46,1015775,5812000,-0.0852
1737,200909,38.2,11.86,13.43,328809,1658958,145593,266295,2647612,-70979,2819202,215548,4.43,1497201,5534000,-0.0632
1737,200912,39.08,11.42,10.59,399520,1996054,134755,244414,2972895,-114665,2912613,242965,4.77,1980143,5770000,-0.0387
1737,201003,44.68,13.84,11.58,101426,1686630,118551,266998,2979247,-31256,2949432,221162,4.46,510225,5714000,0.0558
1737,201006,44.09,11.92,8.93,178368,1639005,164327,272058,2989763,-54978,2984179,429719,7.36,1063288,5339000,0.0468
1737,201009,43.69,11.72,10.22,286559,1541678,189230,243376,2992894,-86013,2883517,260184,5.02,1612552,7258000,0.077
1737,201012,43.89,10.65,8.43,336438,1619008,162277,259552,2901951,-126076,2911688,284305,5.31,2152877,6660000,0.0872
1737,201103,48.31,22.87,19.51,184992,1849672,168920,262745,2895861,-21044,3020070,288980,5.27,663630,6618000,0.3007
1737,201106,46.84,15.59,13.77,255108,1712670,174415,277019,2823540,-37390,3043186,456945,7.64,1218892,7063000,0.1463
1737,201109,44.45,13.15,10.49,309631,1482294,200170,274182,2823358,-59804,2882654,269424,5.19,1765574,6535000,0.0949
1737,201112,42.57,10.01,8.44,347745,1508465,151438,295376,2816551,-76851,2855431,266351,5.12,2298251,5700000,0.0675
1737,201203,31.4,1.03,3.26,49529,1485984,134957,274322,2822787,-37972,2750590,241118,4.79,536207,6229000,-0.192
1737,201206,33.45,2.34,3.8,103042,1402269,180407,294314,2812531,-74520,2780563,438988,7.6,1153410,6034000,-0.0537
1737,201209,33.22,2.07,3.21,147284,1267427,213348,299917,2716815,-89087,2626196,250646,5.02,1711795,6340000,-0.0305
1737,201212,33.65,2.09,3.4,203721,1441345,153057,313344,2721178,-109403,2626415,245325,4.99,2296293,5895000,-9e-04
1737,201303,34.69,4.62,7.49,82855,1031910,154625,303301,2725273,-23063,2613763,256071,5.6,562569,8273000,0.0492
1737,201306,35.45,4.47,4.44,127302,1111223,208948,342757,2721621,-49180,2653764,366643,7.14,1175745,6521000,0.0194
1737,201309,34.75,4.55,4.31,180254,1111824,271941,277581,2713719,-74239,2678271,285860,6.09,1793426,7202000,0.0477
1737,201312,34.33,4.26,5.23,275672,688572,197869,302397,2703097,-93529,1981242,300292,7.08,2408819,6150000,0.049
1737,201403,34.73,6.65,12.21,121254,505732,183478,318495,2679639,-16948,2046523,259479,6.32,628615,5600000,0.1174
1737,201406,35.49,6.38,8.41,188638,501625,205637,269148,2690684,-56813,2132591,420396,8.81,1274093,5610000,0.0836
1737,201409,35.15,6.71,8.27,287370,469375,218302,321441,2690143,-88760,2077447,343591,7.63,1951032,4910000,0.0879
1737,201412,35.3,6.35,8.26,384604,719848,208871,306687,2712906,-146605,2137491,354439,13.55,2597177,4950000,0.0782
1737,201503,39.15,12.23,7.55,99329,886839,194991,338193,2696715,-15912,2254649,371466,13.91,639349,5280000,0.0171
1737,201506,38.76,12.42,8.49,218734,845869,233940,311913,2693824,-50492,2377796,605876,17.27,1368045,4740000,0.0737
1737,201509,38.21,12.44,11.26,399235,784950,240055,345938,2677086,-69334,2279431,399294,14.25,2097132,4500000,0.0749
1737,201512,37.75,11.2,9.74,478209,875921,204717,328061,2670210,-105609,2319367,403637,14.45,2761204,6e+06,0.0632
1737,201603,38.89,13.3,10.91,124564,931420,180022,282860,2659199,-25168,2484561,410097,14.14,629099,5760000,-0.016
1737,201606,41.06,14.25,13.6,298920,1388395,195516,305913,2705047,-106658,2647425,654109,17.71,1358514,6310000,-0.007
1737,201609,41.41,15.47,13.56,458624,1363773,177674,305193,2704898,-140738,2616236,409144,14.33,2097654,5980000,2e-04
1737,201612,41.7,14.87,12.77,581768,1506042,202035,270737,2716308,-189434,2718253,450477,15.13,2755185,5860000,-0.0022
1737,201703,41.93,16.4,10.08,121655,1635406,168848,281806,2717427,-37814,2776692,403172,14.78,655823,6070000,0.0425
1737,201706,42.91,16.77,13.29,297476,1677640,189861,305548,2732760,-77647,2888806,731826,18.83,1350169,6090000,-0.0061
1737,201709,42.23,16.89,13.86,471620,1549742,123251,302115,2798845,-176934,2703213,465394,15.51,2091835,5620000,-0.0028
1737,201712,41.31,15.16,12.83,588478,1661199,170864,328468,2957195,-369358,2713831,572019,16.95,2757075,5580000,7e-04
1802,200803,19.23,7.64,5.33,1411879,8550437,4554163,6480895,33799593,-1466155,23105387,10714017,30.97,7918825,67167000,-0.0408
1802,200806,18.82,7.38,4.27,3084210,7653984,4760758,6992733,36349263,-5051392,22077975,14950029,33.58,16059511,58320000,0.1173
1802,200809,17.46,5.99,6.3,5277579,6482629,4774825,8276133,38093076,-6215228,22060945,13275343,34.91,24303477,35100000,-0.0731
1802,200812,14.41,2.84,3.63,6127954,6230772,2993415,8684872,38636315,-5225701,19274838,12773698,31.55,31025524,36465000,0.0234
1802,200903,5.25,-7.19,-10.09,792931,5382568,3419829,9102820,38523034,-1184156,20327107,13650866,32.15,6211650,35100000,-0.2156
1802,200906,7.72,-2.54,-5.22,1879159,5151042,3805177,8387014,36948836,-868241,18956840,12198352,30.48,13631699,42315000,-0.1512
1802,200909,11.7,2.17,0.71,3935699,4928299,4239298,7297084,36038323,-1599988,18722953,11736680,28.53,22382125,51217000,-0.0791
1802,200912,15.98,6.6,5.06,6458796,4814006,4164901,6504610,36843941,-3029558,16769154,11531883,26.95,31689744,52623000,0.0214
1802,201003,22.2,12.55,11.57,2199420,4133493,4554684,6835814,36420439,-1384184,17993510,11708322,26.18,8740041,67687000,0.407
1802,201006,25.17,16.08,12.56,5021092,3370894,5621568,6311986,38167740,-3184142,17669553,13325919,27.61,19162035,59452000,0.4057
1802,201009,26.24,17.04,15.02,8457731,3654390,5362684,6669861,38922429,-5187980,19438154,14218014,27.99,29611701,65580000,0.323
1802,201012,26.01,16.6,14.63,11042095,4315283,4419231,6646852,40623689,-9558224,17517454,13868515,27.37,39600076,75200000,0.2496
1802,201103,22,12.5,11.2,2225336,5893758,4832309,7437260,39572705,-1473223,23136796,14808130,29.87,9234399,76958000,0.0566
1802,201106,21.25,11.73,11.95,4816925,5271280,5113197,7693055,40940353,-2111745,24254133,15795787,32.1,18629077,104473000,-0.0278
1802,201109,18.45,8.88,11.58,7087756,12054052,4782140,8611025,43384577,-3371299,31346535,12127165,36.56,27752889,80558000,-0.0628
1802,201112,14.05,3.55,6.85,7436874,10978631,4162039,8788213,49871629,-10401012,26316204,13856418,37.7,36654206,7.1e+07,-0.0744
1802,201203,0.66,-11.63,-5.41,885719,10160974,4750846,9112604,49948519,-2075894,28072095,15143565,40.3,7718326,75665000,-0.1642
1802,201206,3.17,-9.32,-7.4,1427678,9969763,5166086,9088508,51911369,-4915891,27662077,17022699,43.06,16277714,57005000,-0.1262
1802,201209,4.58,-7.87,-6.95,2252818,7300525,4629896,9628395,52735333,-7973737,25021732,16276037,43.37,24544525,70747000,-0.1156
1802,201212,5.23,-8.28,-6.49,2615231,7047877,4299949,9824178,54628849,-11321242,24646429,20025188,45.66,32617951,71341000,-0.1101
1802,201303,5.61,-8.99,-13.54,395697,6291661,4669440,10280202,56358308,-1992656,25156638,20466818,46.08,7730138,67536000,0.0015
1802,201306,5.2,-8.6,-11.67,1051903,6172104,4792443,10689604,58859305,-5120644,25661228,20112965,48.16,16323058,64445000,0.0028
1802,201309,6.4,-7.15,-8.93,2317954,5736134,5531420,11638553,60241778,-7712741,27265240,31744776,50.13,26121431,71460000,0.0642
1802,201312,7.48,-5.4,-2.71,5971848,4938635,6280016,10749179,62721601,-9958164,27154602,32688394,49.72,37085123,78832000,0.137
1802,201403,7.24,-7.07,-15.87,91017,7761955,6041365,11733456,63591556,-1696958,31087726,33229038,52.71,9104030,69796000,0.1777
1802,201406,9.24,-4.08,-10.12,1165145,6954704,6461422,10566128,63473246,-4321310,29222798,34749332,53.03,19963732,59927000,0.223
1802,201409,7.91,-4.48,-2.87,3889414,5373528,7412156,10000956,64709549,-5876223,28320445,31281888,51.1,30896664,59927000,0.1828
1802,201412,6.7,-6.01,-0.78,5874655,6510559,7588131,9574497,67748488,-7185461,29410927,32420418,50.44,41570020,58738000,0.1209
1802,201503,1.67,-12.2,-14.92,314190,4137346,6986111,10292595,66425047,-1045766,27167565,32550301,50.28,8960652,53625000,-0.0157
1802,201506,3.11,-9.81,-11.28,1220890,3634099,7036487,10133023,65537934,-1361437,25721289,32415043,50.61,19046298,35314000,-0.046
1802,201509,4.26,-8.22,-12.42,1357826,3266619,7735144,10118037,65825010,-2105273,25822196,36849930,51.5,30332940,28536000,-0.0182
1802,201512,5.45,-7.31,-12.66,1844079,3947331,7504831,9480339,63779354,-2712477,25243735,32807140,50.76,41286161,32228000,-0.0068
1802,201603,11.72,-1.8,-4.56,1367294,4307326,7184610,9920948,61826200,-365756,25355146,35997418,50.9,9582821,33858000,0.0694
1802,201606,12.27,-0.35,-5.6,2429405,4636304,7667119,9279561,59621702,-802521,25036102,35151234,51.05,20362053,34485000,0.0691
1802,201609,12.71,0.45,-4.69,3693994,4528359,8303564,7914087,56980233,-1104296,23881867,28576899,44.8,31649083,42893000,0.0434
1802,201612,13.86,1.69,-4.42,4945422,4833798,8360481,7401414,55541081,-1438729,23736248,25072512,44.85,43097625,38677000,0.0439
1802,201703,16.08,4.18,-0.26,1571684,3887105,7701821,7720236,52664407,-723117,22211838,24048407,44.16,9717784,50600000,0.0141
1802,201706,15.83,4.54,1.86,3509832,4686207,8627634,7818365,52683406,-1162421,24165045,24194178,44.01,20379004,42893000,8e-04
1802,201709,16.41,5.45,3.75,5944335,4843589,9287035,7635580,52463971,-1760577,24768734,23575986,42.44,32290334,44929000,0.0203
1802,201712,17.02,5.88,4.85,8455271,5115837,9723427,7386190,51931352,-2518933,25148319,21602960,40.95,44869581,64995000,0.0411
1805,200803,1.31,-21.67,-21.3,-6572,6451,107189,276799,433390,-3110,465544,451483,64.04,122272,480000,0.0474
1805,200806,10.99,-8.45,-10.35,-6428,26089,92446,295489,414844,-709,490522,482567,60.25,305260,533000,-0.0546
1805,200809,6.42,-15.18,-12.62,-11241,4281,97250,296449,410555,-1956,503229,500942,61.18,400374,451000,-0.0276
1805,200812,-2.79,-29.17,-28.7,-96717,58355,52151,113439,161421,-104,288463,231629,54.78,509534,256000,-0.2165
1805,200903,-110.14,-177.91,-180.39,-33364,27173,23956,91576,155501,0,207984,206406,57.08,23408,256000,-0.8086
1805,200906,-51.63,-97.13,-101.57,-57856,43735,35087,87797,150397,-142,183392,199749,59.72,66744,238000,-0.7814
